titan__cappi2000,titan__cappi2000,titan__cappi2000,titan__cappi2000,titan__cappi2000,titan__cappi2000,titan__cappi2000,titan__cappi2000,titan__cappi2000,titan__cappi2000,titan__cappi2000,titan__cappi2000,titan__cappi2000,titan__cappi2000,titan__cappi2000,cotrec__cappi2000,cotrec__cappi2000,cotrec__cappi2000,cotrec__cappi2000,cotrec__cappi2000,cotrec__cappi2000,cotrec__cappi2000,cotrec__cappi2000,cotrec__cappi2000,cotrec__cappi2000,cotrec__cappi2000,cotrec__cappi2000,cotrec__cappi2000,cotrec__cappi2000,cotrec__cappi2000,persistence__cappi2000,persistence__cappi2000,persistence__cappi2000,persistence__cappi2000,persistence__cappi2000,persistence__cappi2000,persistence__cappi2000,persistence__cappi2000,persistence__cappi2000,persistence__cappi2000,persistence__cappi2000,persistence__cappi2000,persistence__cappi2000,persistence__cappi2000,persistence__cappi2000,measurements__cappi2000,measurements__cappi2000,measurements__cappi2000,measurements__cappi2000,measurements__cappi2000,measurements__cappi2000,measurements__cappi2000,measurements__cappi2000,measurements__cappi2000,measurements__cappi2000,measurements__cappi2000,measurements__cappi2000,measurements__cappi2000,measurements__cappi2000
timestamp,forecast,ORP1,ORP2,ORP3,ORP4,ORP5,ORP6,ORP7,ORP8,ORP9,ORP10,ORP11,ORP12,ORP13,timestamp,forecast,ORP1,ORP2,ORP3,ORP4,ORP5,ORP6,ORP7,ORP8,ORP9,ORP10,ORP11,ORP12,ORP13,timestamp,forecast,ORP1,ORP2,ORP3,ORP4,ORP5,ORP6,ORP7,ORP8,ORP9,ORP10,ORP11,ORP12,ORP13,timestamp,ORP1,ORP2,ORP3,ORP4,ORP5,ORP6,ORP7,ORP8,ORP9,ORP10,ORP11,ORP12,ORP13
1527944819000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527945122000,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1527945122000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527945122000,0,0,0,0,0,0,1,0,0,0,0,0,0
1527945122000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527945423000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527945423000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527945423000,0,0,0,0,0,0,1,0,0,0,0,0,0
1527945423000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527945736000,5,0,0,1,0,1,0,0,0,0,0,0,0,0,1527945736000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527945736000,0,1,1,0,1,0,0,0,0,0,0,0,0
1527945736000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527946036000,5,0,0,1,0,1,0,0,0,0,0,0,0,0,1527946036000,5,0,0,1,0,1,0,0,0,0,0,0,0,0,1527946036000,0,0,1,0,1,0,0,0,0,0,0,0,0
1527946036000,5,0,0,1,0,1,0,0,0,0,0,0,0,0,1527946336000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527946336000,5,0,0,1,0,1,0,0,0,0,0,0,0,0,1527946336000,0,0,1,0,0,0,0,0,0,0,0,0,0
1527946336000,5,0,0,1,0,1,0,0,0,0,0,0,0,0,1527946635000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527946635000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527946635000,0,0,1,0,0,0,0,0,0,0,0,0,0
1527946635000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527946939000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527946939000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527946939000,0,0,1,0,0,0,0,0,0,0,0,0,0
1527946939000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527947243000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527947243000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527947243000,0,0,0,0,0,0,0,0,0,0,0,0,0
1527947243000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527947544000,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1527947544000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527947544000,0,0,1,0,0,0,0,0,0,0,0,0,0
1527947544000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527947843000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527947843000,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1527947843000,0,0,1,0,0,0,0,0,0,0,0,0,0
1527947843000,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1527948145000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527948145000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527948145000,0,0,1,0,0,0,0,0,0,0,0,0,0
1527948145000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527948445000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527948445000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527948445000,0,0,1,0,0,0,0,0,0,0,0,0,0
1527948445000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527948744000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527948744000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527948744000,0,0,1,0,0,0,0,0,0,0,0,0,0
1527948744000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527949045000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527949045000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527949045000,0,0,1,0,0,0,0,0,0,0,0,0,0
1527949045000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527949345000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527949345000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527949345000,0,0,1,0,0,0,0,0,0,0,0,0,0
1527949345000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527949645000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527949645000,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1527949645000,0,0,1,0,0,0,0,0,0,0,0,0,0
1527949645000,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1527949944000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527949944000,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1527949944000,0,0,0,0,0,0,0,0,0,0,0,0,0
1527949944000,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1527950244000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527950244000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527950244000,0,0,0,0,0,0,0,0,0,0,0,0,0
1527950244000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527950543000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527950543000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527950543000,0,0,0,0,0,0,0,0,0,0,0,0,0
1527950543000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527950843000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1527950843000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527950843000,1,0,1,0,0,0,0,0,0,0,0,0,0
1527950843000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527951142000,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1527951142000,5,0,0,0,0,0,0,1,0,0,0,0,0,1,1527951142000,0,0,1,0,0,0,1,0,0,0,0,0,0
1527951142000,5,0,0,0,0,0,0,1,0,0,0,0,0,1,1527951445000,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1527951445000,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1527951445000,0,0,0,0,0,0,1,0,0,0,0,0,0
1527951445000,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1527951745000,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1527951745000,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1527951745000,0,0,0,0,0,0,1,0,0,0,0,0,0
1527951745000,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1527952044000,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1527952044000,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1527952044000,0,0,0,0,0,0,1,0,0,0,0,0,0
1527952044000,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1527952344000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527952344000,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1527952344000,0,0,0,0,0,0,0,0,0,0,0,0,0
1527952344000,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1527952643000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527952643000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527952643000,0,0,0,0,0,0,0,0,0,0,0,0,0
1527953004000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527953303000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527953303000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527953303000,0,0,0,0,0,0,0,0,0,0,0,0,0
1527953303000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527953605000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527953605000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527953605000,0,0,1,0,0,0,0,0,0,0,0,0,0
1527953605000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527953906000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527953906000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527953906000,0,0,1,0,0,0,0,0,0,0,0,0,0
1527953906000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527954206000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527954206000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527954206000,0,0,1,0,0,0,0,0,0,0,0,0,0
1527954206000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527954505000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527954505000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527954505000,0,0,0,0,0,0,0,0,0,0,0,0,0
1527954505000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527954806000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527954806000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527954806000,0,0,0,0,0,0,0,0,0,0,0,0,0
1527954806000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527955106000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527955106000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527955106000,0,0,0,0,0,0,0,0,0,0,0,0,0
1527955106000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527955406000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527955406000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527955406000,0,0,0,0,0,0,0,0,0,0,0,0,0
1527955406000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527955706000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527955706000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527955706000,0,0,0,0,0,0,0,0,0,0,0,0,0
1527955706000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527956005000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527956005000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527956005000,0,0,0,0,0,0,0,0,0,0,0,0,0
1527956005000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527956305000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527956305000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527956305000,0,0,0,0,0,0,0,0,0,0,0,0,0
1527956305000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527956606000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527956606000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527956606000,0,0,0,0,0,0,0,0,0,0,0,0,0
1527956606000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527956908000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527956908000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527956908000,0,0,0,0,0,0,0,0,0,0,0,0,0
1527956908000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527957207000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527957207000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527957207000,0,0,1,0,0,0,0,0,0,0,0,0,0
1527957207000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527957507000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527957507000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527957507000,0,0,0,0,0,0,0,0,0,0,0,0,0
1527957507000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527957806000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527957806000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527957806000,0,0,0,0,0,0,0,0,0,0,0,0,0
1527957806000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527958105000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527958105000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527958105000,0,0,0,0,0,0,0,0,0,0,0,0,0
1527958105000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527958405000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527958405000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527958405000,0,0,0,0,0,0,0,0,0,0,0,0,0
1527958405000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527958704000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527958704000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527958704000,0,0,0,0,0,0,0,0,0,0,0,0,0
1527958704000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527959005000,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1527959005000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527959005000,0,0,1,0,0,0,0,0,0,0,0,0,0
1527959005000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527959305000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527959305000,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1527959305000,0,0,1,0,0,0,0,0,0,0,0,0,0
1527959305000,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1527959604000,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1527959604000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527959604000,0,0,1,0,0,0,0,0,0,0,0,0,0
1527959604000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527959904000,5,0,0,1,0,0,0,0,0,0,1,0,1,0,1527959904000,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1527959904000,0,0,1,0,0,0,0,0,0,1,0,1,0
1527959904000,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1527960203000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527960203000,5,0,0,1,0,0,0,0,0,0,1,0,1,0,1527960203000,0,0,1,0,0,0,0,0,0,0,0,0,0
1527960203000,5,0,0,1,0,0,0,0,0,0,1,0,1,0,1527960504000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527960504000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527960504000,0,0,1,0,0,0,0,0,0,0,0,0,0
1527960504000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527960805000,5,0,0,1,0,0,0,0,1,0,0,0,0,0,1527960805000,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1527960805000,0,0,1,0,0,0,1,1,0,0,0,0,0
1527960805000,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1527961105000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527961105000,5,0,0,1,0,0,0,1,1,0,0,0,0,0,1527961105000,0,0,1,0,0,0,0,0,0,0,0,0,0
1527961105000,5,0,0,1,0,0,0,1,1,0,0,0,0,0,1527961405000,5,0,0,1,0,0,0,0,0,0,0,0,1,0,1527961405000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527961405000,0,0,1,0,0,0,0,0,0,0,0,1,0
1527961405000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527961704000,5,0,0,1,0,0,0,1,0,0,0,0,1,0,1527961704000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527961704000,0,0,1,0,0,0,1,0,0,0,0,1,0
1527961704000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527962005000,5,0,0,0,0,0,0,1,1,0,0,0,1,0,1527962005000,5,0,0,1,0,0,0,1,0,0,0,0,1,0,1527962005000,0,0,0,0,0,0,1,1,0,0,0,1,0
1527962005000,5,0,0,1,0,0,0,1,0,0,0,0,1,0,1527962305000,5,0,1,0,0,1,0,1,0,0,0,0,1,0,1527962305000,5,0,0,0,0,0,0,1,1,0,0,0,1,0,1527962305000,0,0,1,0,1,0,1,0,0,0,0,1,0
1527962305000,5,0,0,0,0,0,0,1,1,0,0,0,1,0,1527962604000,5,0,0,0,0,1,0,0,0,0,0,0,1,0,1527962604000,5,0,1,0,0,1,0,1,0,0,0,0,1,1,1527962604000,0,0,0,0,1,0,0,0,0,0,0,1,0
1527962604000,5,0,1,0,0,1,0,1,0,0,0,0,1,1,1527962903000,5,0,0,0,0,1,0,0,0,0,0,0,1,0,1527962903000,5,0,0,0,0,1,0,0,0,0,0,0,1,0,1527962903000,0,0,0,0,1,0,0,0,0,0,0,1,0
1527962903000,5,0,0,0,0,1,0,0,0,0,0,0,1,0,1527963203000,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1527963203000,5,0,0,0,0,1,0,0,0,0,0,0,1,0,1527963203000,0,0,0,0,0,0,0,0,0,0,0,1,0
1527963203000,5,0,0,0,0,1,0,0,0,0,0,0,1,0,1527963559000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527963559000,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1527963559000,0,0,0,0,0,0,0,0,0,0,0,0,0
1527963559000,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1527963859000,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1527963859000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527963859000,0,0,0,0,0,0,0,0,0,0,0,0,1
1527963859000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527964158000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527964158000,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1527964158000,0,0,0,0,0,0,0,0,0,0,0,0,0
1527964158000,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1527964458000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527964458000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527964458000,0,0,0,0,0,0,0,0,0,0,0,0,0
1527964458000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527964757000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527964757000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527964757000,0,0,0,0,0,0,0,0,0,0,0,0,0
1527964757000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527965057000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527965057000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527965057000,0,0,0,0,0,0,0,0,0,0,0,0,0
1527965057000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527965357000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1527965357000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527965357000,1,0,0,0,0,0,0,0,0,0,0,0,0
1527965357000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527965714000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1527965714000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1527965714000,1,0,0,0,0,0,0,0,0,0,0,0,0
1527965714000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1527966013000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1527966013000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1527966013000,1,0,0,0,0,0,0,0,0,0,0,0,0
1527966013000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1527966313000,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1527966313000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1527966313000,1,0,0,0,0,0,0,0,0,0,0,1,0
1527966313000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1527966613000,5,1,0,0,0,0,0,0,0,0,0,1,1,0,1527966613000,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1527966613000,1,0,0,0,0,0,0,0,0,0,0,1,0
1527966613000,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1527966914000,5,1,0,0,0,0,0,0,0,0,0,1,1,0,1527966914000,5,1,0,0,0,0,0,0,0,0,0,1,1,0,1527966914000,1,0,0,0,0,0,0,0,0,0,1,1,0
1527966914000,5,1,0,0,0,0,0,0,0,0,0,1,1,0,1527967214000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1527967214000,5,1,0,0,0,0,0,0,0,0,0,1,1,0,1527967214000,1,0,0,0,0,0,0,0,0,0,0,0,0
1527967214000,5,1,0,0,0,0,0,0,0,0,0,1,1,0,1527967513000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1527967513000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1527967513000,1,0,0,0,0,0,0,0,0,0,0,0,0
1527967513000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1527967813000,5,1,0,0,0,0,0,0,0,0,0,0,0,1,1527967813000,5,1,0,0,0,0,0,0,0,0,0,0,0,1,1527967813000,1,0,0,0,0,0,0,0,0,0,0,0,0
1527967813000,5,1,0,0,0,0,0,0,0,0,0,0,0,1,1527968115000,5,1,0,0,0,0,0,0,0,0,0,0,0,1,1527968115000,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1527968115000,1,0,0,0,0,0,0,0,0,0,0,0,1
1527968115000,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1527968418000,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1527968418000,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1527968418000,0,0,0,0,0,0,0,0,0,0,0,0,1
1527968418000,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1527968718000,5,0,0,1,0,0,0,0,0,0,0,1,0,1,1527968718000,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1527968718000,0,0,0,0,0,0,0,0,0,0,0,0,1
1527968718000,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1527969075000,5,0,0,1,0,0,0,0,0,0,0,1,0,1,1527969075000,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1527969075000,0,0,1,0,0,0,0,0,0,0,0,0,1
1527969075000,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1527969375000,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1527969375000,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1527969375000,0,0,1,0,0,0,0,0,0,0,1,0,1
1527969375000,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1527969675000,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1527969675000,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1527969675000,0,0,1,0,0,0,0,0,0,0,1,0,0
1527969675000,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1527969974000,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1527969974000,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1527969974000,0,0,1,0,0,0,0,0,0,0,1,0,0
1527969974000,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1527970333000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527970333000,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1527970333000,0,0,1,0,0,0,0,0,0,0,0,0,0
1527970333000,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1527970633000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527970633000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527970633000,0,0,0,0,0,0,0,0,0,0,0,0,0
1527970633000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527970933000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527970933000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527970933000,0,0,1,0,0,0,0,0,0,0,0,0,0
1527970933000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527971292000,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1527971292000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527971292000,0,0,0,0,0,0,1,0,0,0,0,0,0
1527971292000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527971593000,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1527971593000,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1527971593000,0,0,0,0,0,0,1,0,0,0,0,0,0
1527971593000,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1527971908000,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1527971908000,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1527971908000,0,0,1,0,0,0,1,0,0,0,0,0,0
1527971908000,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1527972208000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1527972208000,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1527972208000,0,0,1,0,0,0,0,0,0,0,0,0,0
1527972208000,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1527972507000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1527972507000,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1527972507000,0,0,0,0,0,0,0,0,0,0,0,0,0
1527973167000,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1527973467000,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1527973467000,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1527973467000,0,0,0,0,0,0,1,0,0,0,0,0,0
1527973467000,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1527973767000,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1527973767000,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1527973767000,0,0,0,0,0,0,1,0,0,0,0,0,0
1527973767000,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1527974067000,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1527974067000,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1527974067000,0,0,0,0,0,0,1,0,0,0,0,0,0
1527974067000,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1527974367000,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1527974367000,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1527974367000,0,0,0,0,0,0,1,0,0,0,0,0,0
1527974367000,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1527974667000,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1527974667000,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1527974667000,0,0,0,0,0,0,1,0,0,0,0,0,0
1527974667000,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1527974969000,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1527974969000,5,0,0,0,0,0,0,1,1,0,0,0,0,0,1527974969000,0,0,0,0,0,0,1,0,0,0,0,0,0
1527974969000,5,0,0,0,0,0,0,1,1,0,0,0,0,0,1527975269000,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1527975269000,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1527975269000,0,0,0,0,0,0,1,0,0,0,0,0,0
