titan__cappi2000,titan__cappi2000,titan__cappi2000,titan__cappi2000,titan__cappi2000,titan__cappi2000,titan__cappi2000,titan__cappi2000,titan__cappi2000,titan__cappi2000,titan__cappi2000,titan__cappi2000,titan__cappi2000,titan__cappi2000,titan__cappi2000,cotrec__cappi2000,cotrec__cappi2000,cotrec__cappi2000,cotrec__cappi2000,cotrec__cappi2000,cotrec__cappi2000,cotrec__cappi2000,cotrec__cappi2000,cotrec__cappi2000,cotrec__cappi2000,cotrec__cappi2000,cotrec__cappi2000,cotrec__cappi2000,cotrec__cappi2000,cotrec__cappi2000,persistence__cappi2000,persistence__cappi2000,persistence__cappi2000,persistence__cappi2000,persistence__cappi2000,persistence__cappi2000,persistence__cappi2000,persistence__cappi2000,persistence__cappi2000,persistence__cappi2000,persistence__cappi2000,persistence__cappi2000,persistence__cappi2000,persistence__cappi2000,persistence__cappi2000,measurements__cappi2000,measurements__cappi2000,measurements__cappi2000,measurements__cappi2000,measurements__cappi2000,measurements__cappi2000,measurements__cappi2000,measurements__cappi2000,measurements__cappi2000,measurements__cappi2000,measurements__cappi2000,measurements__cappi2000,measurements__cappi2000,measurements__cappi2000
timestamp,forecast,ORP1,ORP2,ORP3,ORP4,ORP5,ORP6,ORP7,ORP8,ORP9,ORP10,ORP11,ORP12,ORP13,timestamp,forecast,ORP1,ORP2,ORP3,ORP4,ORP5,ORP6,ORP7,ORP8,ORP9,ORP10,ORP11,ORP12,ORP13,timestamp,forecast,ORP1,ORP2,ORP3,ORP4,ORP5,ORP6,ORP7,ORP8,ORP9,ORP10,ORP11,ORP12,ORP13,timestamp,ORP1,ORP2,ORP3,ORP4,ORP5,ORP6,ORP7,ORP8,ORP9,ORP10,ORP11,ORP12,ORP13
1593178577000,5,0,0,0,0,0,0,0,0,0,1,0,1,0,1593178859000,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1593178859000,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1593178859000,0,0,0,0,0,0,0,0,0,1,0,0,0
1593178859000,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1593179142000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593179142000,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1593179142000,0,0,0,0,0,0,0,0,0,1,0,0,0
1593179142000,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1593179424000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593179424000,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1593179424000,0,0,0,0,0,0,0,0,0,1,0,0,0
1593179424000,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1593179707000,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1593179707000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593179707000,0,0,0,0,0,0,0,0,0,0,0,1,0
1593179707000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593179989000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593179989000,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1593179989000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593182249000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593182532000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593182532000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593182532000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593182532000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593182815000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593182815000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593182815000,0,0,0,0,0,0,0,0,0,1,0,0,0
1593182815000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593183097000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593183097000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593183097000,0,0,0,0,0,0,0,0,0,1,0,0,0
1593183097000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593183380000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593183380000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593183380000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593183380000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593183662000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593183662000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593183662000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593183662000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593183945000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593183945000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593183945000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593183945000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593184227000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593184227000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593184227000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593184227000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593184509000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593184509000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593184509000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593184509000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593184792000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593184792000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593184792000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593184792000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593185074000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593185074000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593185074000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593185074000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593185357000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593185357000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593185357000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593185357000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593185639000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593185639000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593185639000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593185639000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593185922000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593185922000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593185922000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593185922000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593186204000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593186204000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593186204000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593186204000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593186487000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593186487000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593186487000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593186487000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593186769000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593186769000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593186769000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593186769000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593187052000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593187052000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593187052000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593187052000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593187335000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593187335000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593187335000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593187335000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593187617000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593187617000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593187617000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593187617000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593187900000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593187900000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593187900000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593187900000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593188223000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593188223000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593188223000,0,0,0,0,0,0,0,0,0,1,0,0,0
1593188223000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593188506000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593188506000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593188506000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593188506000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593188789000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593188789000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593188789000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593188789000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593189071000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1593189071000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593189071000,0,0,1,0,0,0,0,0,0,0,0,0,0
1593189071000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593189354000,5,0,1,1,0,0,0,0,0,0,0,0,0,0,1593189354000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1593189354000,0,0,1,0,1,0,0,0,0,0,0,0,0
1593189354000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1593189637000,5,0,1,1,0,0,0,0,0,0,0,0,0,0,1593189637000,5,0,1,1,0,0,0,0,0,0,0,0,0,0,1593189637000,0,1,1,0,0,0,0,0,0,0,0,0,0
1593189637000,5,0,1,1,0,0,0,0,0,0,0,0,0,0,1593189920000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593189920000,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1593189920000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593189920000,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1593190202000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593190202000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593190202000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593190202000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593190485000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593190485000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593190485000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593190485000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593190767000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593190767000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593190767000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593190767000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593191050000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593191050000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593191050000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593191050000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593191332000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593191332000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593191332000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593191332000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593191615000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593191615000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593191615000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593191615000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593191897000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593191897000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593191897000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593191897000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593192180000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593192180000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593192180000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593192180000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593192462000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593192462000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593192462000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593192462000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593192745000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593192745000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593192745000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593192745000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593193027000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593193027000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593193027000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593193027000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593193310000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593193310000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593193310000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593193310000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593193592000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593193592000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593193592000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593193592000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593193875000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593193875000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593193875000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593193875000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593194157000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593194157000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593194157000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593194157000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593194439000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593194439000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593194439000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593194439000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593194722000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593194722000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593194722000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593194722000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593195045000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593195045000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593195045000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593195045000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593195328000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593195328000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593195328000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593195328000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593195612000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593195612000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593195612000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593195612000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593195895000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593195895000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593195895000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593195895000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593196177000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593196177000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593196177000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593196177000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593196460000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593196460000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593196460000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593196460000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593196743000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593196743000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593196743000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593196743000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593197025000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593197025000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593197025000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593197025000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593197308000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593197308000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593197308000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593197308000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593197590000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593197590000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593197590000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593197590000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593197873000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593197873000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593197873000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593197873000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593198156000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593198156000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593198156000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593198156000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593198438000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1593198438000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593198438000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593198438000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593198721000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1593198721000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1593198721000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593198721000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1593199004000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1593199004000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1593199004000,0,0,1,0,0,0,0,0,0,0,0,0,0
1593199004000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1593199291000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1593199291000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1593199291000,0,0,1,0,0,0,0,0,0,0,0,0,0
1593199291000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1593199573000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1593199573000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1593199573000,0,0,1,0,0,0,0,0,0,0,0,0,0
1593199573000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1593199856000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1593199856000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1593199856000,0,0,1,0,0,0,0,0,0,0,0,0,0
1593200260000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1593200543000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1593200543000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1593200543000,0,0,1,0,0,0,0,0,0,0,0,0,0
1593200543000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1593200825000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593200825000,5,0,1,1,0,0,0,0,0,0,0,0,0,0,1593200825000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593201431000,5,0,1,1,0,0,0,0,0,0,0,0,0,0,1593201714000,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1593201714000,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1593201714000,1,1,0,0,0,0,0,0,0,0,0,0,0
1593201714000,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1593201996000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1593201996000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1593201996000,1,1,0,0,0,0,0,0,0,0,0,0,0
1593201996000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1593202279000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1593202279000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1593202279000,1,0,0,0,0,0,0,0,0,0,0,0,0
1593202279000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1593202561000,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1593202561000,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1593202561000,1,0,0,0,0,0,0,0,0,0,0,0,0
1593202561000,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1593202844000,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1593202844000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1593202844000,1,0,0,0,0,0,0,0,0,1,0,0,0
1593202844000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1593203127000,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1593203127000,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1593203127000,0,0,0,0,0,0,0,0,0,1,0,0,0
1593203127000,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1593203409000,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1593203409000,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1593203409000,0,0,0,0,0,0,0,0,0,1,0,0,0
1593203409000,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1593203692000,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1593203692000,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1593203692000,0,0,0,0,0,0,0,0,0,1,0,0,0
1593203692000,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1593203975000,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1593203975000,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1593203975000,0,0,0,0,0,0,0,0,0,1,0,0,0
1593203975000,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1593204257000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593204257000,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1593204257000,0,0,0,0,0,0,0,0,0,1,0,0,0
1593204257000,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1593204540000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593204540000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593204540000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593204540000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593204822000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593204822000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593204822000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593204822000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593205105000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593205105000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593205105000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593205105000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593205389000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593205389000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593205389000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593205389000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593205672000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593205672000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593205672000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593205672000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593205955000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593205955000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593205955000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593205955000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593206237000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593206237000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593206237000,0,0,0,0,0,0,0,0,0,1,0,0,0
1593206237000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593206520000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593206520000,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1593206520000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593206520000,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1593206802000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593206802000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593206802000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593206802000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593207084000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593207084000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593207084000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593207084000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593207369000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593207369000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593207369000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593207369000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593207651000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593207651000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593207651000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593207651000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593207934000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593207934000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593207934000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593207934000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593208217000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593208217000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593208217000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593208217000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593208499000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593208499000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593208499000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593208499000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593208782000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593208782000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593208782000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593208782000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593209064000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593209064000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593209064000,0,0,0,0,0,0,0,0,0,0,0,0,0
1593209428000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593209710000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593209710000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1593209710000,0,0,0,0,0,0,0,0,0,0,0,0,0
